body,body_attempts,clinch,clinch_attempts,date,distance,distance_attempts,fight_id,ground,ground_attempts,head,head_attempts,kd,leg,leg_attempts,location,method,name,pass,referee,reversals,round,sig_attempts,sig_strikes,strike_attempts,strikes,sub_attempts,takedowns,td_attempts,title,win/loss
0,2,1,1,"February 19, 2017",21,50,259,17,20,37,67,1,2,2,"Halifax, Nova Scotia, Canada",KO/TKO,Derrick Lewis,1,Mario Yamasaki,0,2,71,39,71,39,0,0,0,UFC Fight Night: Lewis vs. Browne,W
12,23,0,1,"February 19, 2017",21,45,259,0,1,0,14,0,9,10,"Halifax, Nova Scotia, Canada",KO/TKO,Travis Browne,0,Mario Yamasaki,0,2,47,21,49,23,0,0,1,UFC Fight Night: Lewis vs. Browne,L
7,10,13,15,"February 19, 2017",38,121,260,0,0,32,111,0,12,15,"Halifax, Nova Scotia, Canada",Decision,Johny Hendricks,0,Brad Jardine,0,3,136,51,155,69,0,0,0,UFC Fight Night: Lewis vs. Browne,W
8,15,4,5,"February 19, 2017",33,98,260,0,0,22,80,0,7,8,"Halifax, Nova Scotia, Canada",Decision,Hector Lombard,0,Brad Jardine,0,3,103,37,109,43,0,2,9,UFC Fight Night: Lewis vs. Browne,L
0,5,1,3,"February 19, 2017",9,84,261,0,0,9,80,0,1,2,"Halifax, Nova Scotia, Canada",Decision,Sam Sicilia,0,Cyril Desjardins,0,3,87,10,88,10,0,0,0,UFC Fight Night: Lewis vs. Browne,L
12,25,2,4,"February 19, 2017",53,159,261,0,0,25,120,0,18,18,"Halifax, Nova Scotia, Canada",Decision,Gavin Tucker,0,Cyril Desjardins,0,3,163,55,168,60,0,1,1,UFC Fight Night: Lewis vs. Browne,W
8,16,3,3,"February 19, 2017",28,104,262,7,9,18,80,0,12,20,"Halifax, Nova Scotia, Canada",Decision,Elias Theodorou,0,Keith Peterson,2,3,116,38,155,70,0,1,4,UFC Fight Night: Lewis vs. Browne,W
3,6,0,2,"February 19, 2017",11,36,262,0,0,4,26,0,4,6,"Halifax, Nova Scotia, Canada",Decision,Cezar Ferreira,2,Keith Peterson,0,3,38,11,38,11,2,3,6,UFC Fight Night: Lewis vs. Browne,L
1,1,0,0,"February 19, 2017",3,5,263,4,9,6,13,0,0,0,"Halifax, Nova Scotia, Canada",Submission,Sara McMann,2,Mario Yamasaki,0,1,14,7,14,7,1,2,2,UFC Fight Night: Lewis vs. Browne,W
0,0,0,1,"February 19, 2017",0,1,263,0,0,0,2,0,0,0,"Halifax, Nova Scotia, Canada",Submission,Gina Mazany,0,Mario Yamasaki,0,1,2,0,2,0,0,0,0,UFC Fight Night: Lewis vs. Browne,L
4,7,0,1,"February 19, 2017",23,66,264,0,4,14,57,1,5,7,"Halifax, Nova Scotia, Canada",KO/TKO,Paul Felder,0,Brad Jardine,0,1,71,23,71,23,0,0,0,UFC Fight Night: Lewis vs. Browne,W
3,10,0,0,"February 19, 2017",21,59,264,0,0,12,41,0,6,8,"Halifax, Nova Scotia, Canada",KO/TKO,Alessandro Ricci,0,Brad Jardine,0,1,59,21,59,21,0,0,0,UFC Fight Night: Lewis vs. Browne,L
8,23,0,0,"February 19, 2017",48,121,265,0,0,15,67,0,25,31,"Halifax, Nova Scotia, Canada",Decision,Nordine Taleb,0,Cyril Desjardins,0,3,121,48,130,57,0,0,0,UFC Fight Night: Lewis vs. Browne,L
5,9,0,0,"February 19, 2017",48,160,265,5,11,42,156,1,6,6,"Halifax, Nova Scotia, Canada",Decision,Santiago Ponzinibbio,2,Cyril Desjardins,0,3,171,53,183,65,0,0,0,UFC Fight Night: Lewis vs. Browne,W
2,5,2,6,"February 19, 2017",24,118,266,6,8,30,127,0,0,0,"Halifax, Nova Scotia, Canada",Decision,Carla Esparza,4,Keith Peterson,0,3,132,32,137,37,1,4,10,UFC Fight Night: Lewis vs. Browne,L
1,1,0,1,"February 19, 2017",27,85,266,21,24,47,109,0,0,0,"Halifax, Nova Scotia, Canada",Decision,Randa Markos,0,Keith Peterson,1,3,110,48,126,62,0,0,0,UFC Fight Night: Lewis vs. Browne,W
3,7,0,1,"February 19, 2017",41,106,267,3,5,39,103,1,2,2,"Halifax, Nova Scotia, Canada",Decision,Aiemann Zahabi,1,Mario Yamasaki,0,3,112,44,113,45,0,0,0,UFC Fight Night: Lewis vs. Browne,W
12,22,3,5,"February 19, 2017",59,183,267,2,2,27,138,0,25,30,"Halifax, Nova Scotia, Canada",Decision,Reginaldo Vieira,0,Mario Yamasaki,0,3,190,64,199,73,0,2,13,UFC Fight Night: Lewis vs. Browne,L
0,1,1,4,"February 19, 2017",5,42,268,0,0,6,44,1,0,1,"Halifax, Nova Scotia, Canada",KO/TKO,Jack Marshman,0,Brad Jardine,0,2,46,6,51,11,0,0,0,UFC Fight Night: Lewis vs. Browne,L
4,12,1,1,"February 19, 2017",18,55,268,8,15,14,50,1,9,9,"Halifax, Nova Scotia, Canada",KO/TKO,Thiago Santos,0,Brad Jardine,0,2,71,27,76,32,0,1,2,UFC Fight Night: Lewis vs. Browne,W
0,0,0,0,"February 19, 2017",3,6,269,0,0,2,5,0,1,1,"Halifax, Nova Scotia, Canada",Submission,Gerald Meerschaert,0,Keith Peterson,0,1,6,3,9,5,1,0,0,UFC Fight Night: Lewis vs. Browne,W
0,0,0,0,"February 19, 2017",3,7,269,0,1,3,8,0,0,0,"Halifax, Nova Scotia, Canada",Submission,Ryan Janes,1,Keith Peterson,0,1,8,3,16,10,0,1,1,UFC Fight Night: Lewis vs. Browne,L
21,37,16,21,"February 11, 2017",61,161,270,0,0,18,99,0,38,46,"Brooklyn, New York, USA",Decision,Holly Holm,0,Todd Anderson,0,5,182,77,235,122,0,0,9,UFC 208: Holm vs. De Randamie,L
34,40,31,36,"February 11, 2017",49,113,270,0,1,28,88,0,18,22,"Brooklyn, New York, USA",Decision,Germaine de Randamie,0,Todd Anderson,0,5,150,80,223,144,0,0,1,UFC 208: Holm vs. De Randamie,W
13,19,8,12,"February 11, 2017",30,61,271,5,5,28,56,0,2,3,"Brooklyn, New York, USA",Decision,Anderson Silva,0,Yves Lavigne,0,3,78,43,89,54,0,0,0,UFC 208: Holm vs. De Randamie,W
5,5,19,30,"February 11, 2017",33,68,271,2,3,36,80,0,13,16,"Brooklyn, New York, USA",Decision,Derek Brunson,0,Yves Lavigne,0,3,101,54,184,118,0,2,10,UFC 208: Holm vs. De Randamie,L
2,5,1,3,"February 11, 2017",5,14,272,1,1,5,13,0,0,0,"Brooklyn, New York, USA",Submission,Jacare Souza,2,Dan Miragliotta,0,1,18,7,30,15,1,1,2,UFC 208: Holm vs. De Randamie,W
0,0,0,0,"February 11, 2017",6,10,272,0,0,2,6,0,4,4,"Brooklyn, New York, USA",Submission,Tim Boetsch,0,Dan Miragliotta,0,1,10,6,12,8,0,0,0,UFC 208: Holm vs. De Randamie,L
4,5,1,1,"February 11, 2017",14,36,273,9,16,19,47,0,1,1,"Brooklyn, New York, USA",Decision,Glover Teixeira,11,Kevin MacDonald,0,3,53,24,179,113,1,3,3,UFC 208: Holm vs. De Randamie,W
1,1,2,4,"February 11, 2017",18,41,273,1,1,19,44,0,1,1,"Brooklyn, New York, USA",Decision,Jared Cannonier,0,Kevin MacDonald,0,3,46,21,66,40,0,0,0,UFC 208: Holm vs. De Randamie,L
10,14,13,21,"February 11, 2017",80,185,274,4,10,79,186,0,8,16,"Brooklyn, New York, USA",Decision,Dustin Poirier,1,Todd Anderson,1,3,216,97,243,122,0,3,3,UFC 208: Holm vs. De Randamie,W
20,20,13,15,"February 11, 2017",56,118,274,2,2,36,98,0,15,17,"Brooklyn, New York, USA",Decision,Jim Miller,1,Todd Anderson,0,3,135,71,150,83,3,1,6,UFC 208: Holm vs. De Randamie,L
7,12,1,1,"February 11, 2017",48,138,275,3,6,36,113,0,9,20,"Brooklyn, New York, USA",Decision,Randy Brown,0,Yves Lavigne,1,3,145,52,158,65,0,0,0,UFC 208: Holm vs. De Randamie,L
5,7,0,0,"February 11, 2017",60,130,275,11,22,23,98,0,43,47,"Brooklyn, New York, USA",Decision,Belal Muhammad,2,Yves Lavigne,0,3,152,71,236,135,0,2,5,UFC 208: Holm vs. De Randamie,W
5,8,1,2,"February 11, 2017",26,73,276,7,9,19,65,0,10,11,"Brooklyn, New York, USA",Decision,Wilson Reis,6,Dan Miragliotta,0,3,84,34,107,52,2,6,9,UFC 208: Holm vs. De Randamie,W
8,13,1,2,"February 11, 2017",26,93,276,7,10,25,89,0,1,3,"Brooklyn, New York, USA",Decision,Ulka Sasaki,2,Dan Miragliotta,2,3,105,34,145,69,0,0,1,UFC 208: Holm vs. De Randamie,L
7,11,5,7,"February 11, 2017",6,26,277,2,2,3,19,0,3,5,"Brooklyn, New York, USA",Decision,Nik Lentz,0,Kevin MacDonald,0,3,35,13,61,35,1,0,2,UFC 208: Holm vs. De Randamie,L
6,6,0,1,"February 11, 2017",13,25,277,30,32,37,52,0,0,0,"Brooklyn, New York, USA",Decision,Islam Makhachev,12,Kevin MacDonald,0,3,58,43,127,98,0,5,5,UFC 208: Holm vs. De Randamie,W
20,29,22,25,"February 11, 2017",30,90,278,0,0,19,70,0,13,16,"Brooklyn, New York, USA",Decision,Rick Glenn,0,Yves Lavigne,0,3,115,52,123,60,0,0,11,UFC 208: Holm vs. De Randamie,W
7,13,15,22,"February 11, 2017",35,80,278,0,0,41,87,0,2,2,"Brooklyn, New York, USA",Decision,Phillipe Nover,0,Yves Lavigne,0,3,102,50,165,108,0,0,2,UFC 208: Holm vs. De Randamie,L
14,25,5,8,"February 11, 2017",17,68,279,7,15,13,63,1,2,3,"Brooklyn, New York, USA",Decision,Ryan LaFlare,2,Dan Miragliotta,0,3,91,29,116,51,0,1,4,UFC 208: Holm vs. De Randamie,W
2,4,3,3,"February 11, 2017",10,40,279,6,7,12,41,0,5,5,"Brooklyn, New York, USA",Decision,Roan Carneiro,2,Dan Miragliotta,0,3,50,19,56,25,0,0,4,UFC 208: Holm vs. De Randamie,L
6,7,6,8,"February 04, 2017",14,26,280,0,0,11,24,0,3,3,"Houston, Texas, USA",KO/TKO,Dennis Bermudez,0,Herb Dean,0,1,34,20,38,24,0,0,3,UFC Fight Night: Bermudez vs. The Korean Zombie,L
1,2,2,2,"February 04, 2017",12,30,280,3,3,16,32,1,0,1,"Houston, Texas, USA",KO/TKO,Chan Sung Jung,0,Herb Dean,0,1,35,17,37,19,0,0,1,UFC Fight Night: Bermudez vs. The Korean Zombie,W
13,22,2,2,"February 04, 2017",78,203,281,0,1,43,153,0,24,31,"Houston, Texas, USA",Decision,Alexa Grasso,0,Jacob Montalvo,0,3,206,80,215,88,1,0,0,UFC Fight Night: Bermudez vs. The Korean Zombie,L
21,46,5,6,"February 04, 2017",52,235,281,3,5,36,188,0,3,12,"Houston, Texas, USA",Decision,Felice Herrig,2,Jacob Montalvo,0,3,246,60,252,66,0,2,4,UFC Fight Night: Bermudez vs. The Korean Zombie,W
1,2,0,1,"February 04, 2017",11,32,282,0,0,9,30,0,1,1,"Houston, Texas, USA",Submission,Abel Trujillo,0,Kerry Hatley,0,3,33,11,36,14,0,1,5,UFC Fight Night: Bermudez vs. The Korean Zombie,L
8,12,3,3,"February 04, 2017",21,63,282,1,1,13,51,0,4,4,"Houston, Texas, USA",Submission,James Vick,2,Kerry Hatley,0,3,67,25,71,29,3,1,2,UFC Fight Night: Bermudez vs. The Korean Zombie,W
15,24,7,12,"February 04, 2017",69,177,283,0,0,61,165,0,0,0,"Houston, Texas, USA",Decision,Ovince Saint Preux,0,Chris Reed,0,3,189,76,192,79,0,0,4,UFC Fight Night: Bermudez vs. The Korean Zombie,L
17,25,11,16,"February 04, 2017",71,166,283,0,0,51,138,0,14,19,"Houston, Texas, USA",Decision,Volkan Oezdemir,0,Chris Reed,0,3,182,82,204,103,0,0,1,UFC Fight Night: Bermudez vs. The Korean Zombie,W
8,12,5,7,"February 04, 2017",9,30,284,0,0,6,25,0,0,0,"Houston, Texas, USA",KO/TKO,Anthony Hamilton,0,Herb Dean,0,1,37,14,42,18,0,0,0,UFC Fight Night: Bermudez vs. The Korean Zombie,L
3,3,4,4,"February 04, 2017",11,26,284,0,0,11,25,1,1,2,"Houston, Texas, USA",KO/TKO,Marcel Fortuna,0,Herb Dean,0,1,30,15,32,17,0,0,0,UFC Fight Night: Bermudez vs. The Korean Zombie,W
41,68,58,115,"February 04, 2017",73,207,285,0,0,86,249,0,4,5,"Houston, Texas, USA",Decision,Jessica Andrade,0,Jacob Montalvo,0,3,322,131,342,148,0,2,3,UFC Fight Night: Bermudez vs. The Korean Zombie,W
24,43,30,57,"February 04, 2017",55,145,285,4,7,61,161,1,4,5,"Houston, Texas, USA",Decision,Angela Hill,0,Jacob Montalvo,0,3,209,89,220,99,0,0,0,UFC Fight Night: Bermudez vs. The Korean Zombie,L
0,0,0,0,"February 04, 2017",1,1,286,0,0,1,1,0,0,0,"Houston, Texas, USA",Overturned,Adam Milstead,0,Kerry Hatley,0,2,1,1,5,3,0,0,0,UFC Fight Night: Bermudez vs. The Korean Zombie,NC
1,1,1,1,"February 04, 2017",1,5,286,23,27,10,18,0,14,14,"Houston, Texas, USA",Overturned,Curtis Blaydes,1,Kerry Hatley,0,2,33,25,96,72,0,8,10,UFC Fight Night: Bermudez vs. The Korean Zombie,NC
1,2,4,8,"February 04, 2017",15,40,287,2,4,20,50,0,0,0,"Houston, Texas, USA",Submission,Chas Skelly,2,Chris Reed,0,2,52,21,60,29,1,2,3,UFC Fight Night: Bermudez vs. The Korean Zombie,W
5,6,2,2,"February 04, 2017",15,29,287,11,12,15,29,0,8,8,"Houston, Texas, USA",Submission,Chris Gruetzemacher,0,Chris Reed,0,2,43,28,83,65,0,0,0,UFC Fight Night: Bermudez vs. The Korean Zombie,L
14,20,14,17,"February 04, 2017",19,49,288,12,22,27,64,1,4,4,"Houston, Texas, USA",Decision,Ricardo Ramos,3,Herb Dean,0,3,88,45,99,55,1,0,1,UFC Fight Night: Bermudez vs. The Korean Zombie,W
4,4,1,2,"February 04, 2017",26,66,288,1,5,10,52,0,14,17,"Houston, Texas, USA",Decision,Michinori Tanaka,1,Herb Dean,0,3,73,28,103,51,0,2,8,UFC Fight Night: Bermudez vs. The Korean Zombie,L
14,18,1,1,"February 04, 2017",79,185,289,1,3,45,144,0,22,27,"Houston, Texas, USA",Decision,Tecia Torres,2,Jacob Montalvo,0,3,189,81,232,112,0,1,2,UFC Fight Night: Bermudez vs. The Korean Zombie,W
14,26,3,8,"February 04, 2017",33,141,289,1,2,21,122,0,2,3,"Houston, Texas, USA",Decision,Bec Rawlings,0,Jacob Montalvo,0,3,151,37,158,41,0,1,2,UFC Fight Night: Bermudez vs. The Korean Zombie,L
10,15,0,4,"February 04, 2017",42,118,290,3,9,31,112,1,4,4,"Houston, Texas, USA",Overturned,Alex Morono,0,Kerry Hatley,0,2,131,45,133,47,0,0,0,UFC Fight Night: Bermudez vs. The Korean Zombie,NC
6,17,3,9,"February 04, 2017",19,107,290,1,1,12,87,1,5,13,"Houston, Texas, USA",Overturned,Niko Price,0,Kerry Hatley,0,2,117,23,118,23,0,0,1,UFC Fight Night: Bermudez vs. The Korean Zombie,NC
0,0,0,0,"February 04, 2017",0,3,291,0,0,0,2,0,0,1,"Houston, Texas, USA",KO/TKO,Daniel Jolly,0,Chris Reed,0,1,3,0,3,0,0,0,2,UFC Fight Night: Bermudez vs. The Korean Zombie,L
2,2,1,1,"February 04, 2017",0,0,291,2,2,1,1,1,0,0,"Houston, Texas, USA",KO/TKO,Khalil Rountree Jr.,0,Chris Reed,0,1,3,3,6,5,0,0,0,UFC Fight Night: Bermudez vs. The Korean Zombie,W
7,7,7,7,"January 28, 2017",1,4,292,5,6,5,9,0,1,1,"Denver, Colorado, USA",Submission,Valentina Shevchenko,2,Herb Dean,0,2,17,13,51,46,1,2,2,UFC Fight Night: Shevchenko vs. Pena,W
22,27,25,30,"January 28, 2017",0,2,292,2,3,2,5,0,3,3,"Denver, Colorado, USA",Submission,Julianna Pena,0,Herb Dean,0,2,35,27,99,78,0,1,5,UFC Fight Night: Shevchenko vs. Pena,L
7,7,0,0,"January 28, 2017",30,65,293,0,0,10,43,0,13,15,"Denver, Colorado, USA",KO/TKO,Donald Cerrone,0,Herb Dean,0,2,65,30,65,30,0,0,1,UFC Fight Night: Shevchenko vs. Pena,L
17,25,9,11,"January 28, 2017",43,82,293,6,9,36,71,2,5,6,"Denver, Colorado, USA",KO/TKO,Jorge Masvidal,0,Herb Dean,0,2,102,58,102,58,0,0,0,UFC Fight Night: Shevchenko vs. Pena,W
0,1,0,0,"January 28, 2017",3,9,294,0,0,1,5,0,2,3,"Denver, Colorado, USA",KO/TKO,Andrei Arlovski,0,Adam Martinez,0,1,9,3,9,3,0,0,0,UFC Fight Night: Shevchenko vs. Pena,L
0,0,0,0,"January 28, 2017",4,9,294,4,4,8,13,1,0,0,"Denver, Colorado, USA",KO/TKO,Francis Ngannou,0,Adam Martinez,0,1,13,8,14,8,0,0,0,UFC Fight Night: Shevchenko vs. Pena,W
5,9,0,0,"January 28, 2017",27,58,295,0,0,14,40,0,8,9,"Denver, Colorado, USA",Submission,Alex Caceres,0,Tom Johnson,0,2,58,27,58,27,0,0,0,UFC Fight Night: Shevchenko vs. Pena,L
1,4,0,0,"January 28, 2017",22,84,295,9,11,22,78,0,8,13,"Denver, Colorado, USA",Submission,Jason Knight,2,Tom Johnson,0,2,95,31,112,46,4,2,4,UFC Fight Night: Shevchenko vs. Pena,W
7,14,6,12,"January 28, 2017",22,53,296,0,0,13,41,0,8,10,"Denver, Colorado, USA",Decision,Nate Marquardt,1,Herb Dean,0,3,65,28,90,52,0,1,2,UFC Fight Night: Shevchenko vs. Pena,L
5,7,4,8,"January 28, 2017",31,75,296,1,1,23,66,0,8,11,"Denver, Colorado, USA",Decision,Sam Alvey,0,Herb Dean,0,3,84,36,95,45,0,0,1,UFC Fight Night: Shevchenko vs. Pena,W
8,14,0,0,"January 28, 2017",39,101,297,0,0,10,60,0,21,27,"Denver, Colorado, USA",Decision,Raphael Assuncao,0,Tim Mills,0,3,101,39,101,39,0,0,0,UFC Fight Night: Shevchenko vs. Pena,W
9,21,0,0,"January 28, 2017",52,172,297,0,0,18,112,0,25,39,"Denver, Colorado, USA",Decision,Aljamain Sterling,0,Tim Mills,0,3,172,52,172,52,0,0,3,UFC Fight Night: Shevchenko vs. Pena,L
3,3,11,17,"January 28, 2017",26,85,298,2,4,25,89,1,11,14,"Denver, Colorado, USA",KO/TKO,Bobby Nash,1,Adam Martinez,0,2,106,39,127,59,2,1,4,UFC Fight Night: Shevchenko vs. Pena,L
2,2,3,6,"January 28, 2017",32,67,298,2,2,22,59,1,13,14,"Denver, Colorado, USA",KO/TKO,Li Jingliang,1,Adam Martinez,0,2,75,37,81,43,0,0,1,UFC Fight Night: Shevchenko vs. Pena,W
8,9,4,8,"January 28, 2017",17,33,299,1,2,9,27,0,5,7,"Denver, Colorado, USA",Decision,Henrique da Silva,0,Tom Johnson,0,3,43,22,53,30,0,0,0,UFC Fight Night: Shevchenko vs. Pena,L
2,2,3,3,"January 28, 2017",23,48,299,13,16,36,64,0,1,1,"Denver, Colorado, USA",Decision,Jordan Johnson,5,Tom Johnson,0,3,67,39,162,106,2,4,5,UFC Fight Night: Shevchenko vs. Pena,W
0,0,0,1,"January 28, 2017",0,1,300,1,1,1,3,0,0,0,"Denver, Colorado, USA",Submission,Eric Spicely,0,Tim Mills,0,1,3,1,7,5,1,1,3,UFC Fight Night: Shevchenko vs. Pena,W
0,0,0,0,"January 28, 2017",1,2,300,0,0,1,2,0,0,0,"Denver, Colorado, USA",Submission,Alessio Di Chirico,0,Tim Mills,0,1,2,1,2,1,0,0,0,UFC Fight Night: Shevchenko vs. Pena,L
2,3,0,0,"January 28, 2017",7,18,301,5,7,6,17,0,4,5,"Denver, Colorado, USA",KO/TKO,Marcos Rogerio de Lima,0,Adam Martinez,0,1,25,12,25,12,0,0,0,UFC Fight Night: Shevchenko vs. Pena,W
1,1,0,0,"January 28, 2017",5,17,301,0,0,3,14,0,1,2,"Denver, Colorado, USA",KO/TKO,Jeremy Kimball,0,Adam Martinez,0,1,17,5,17,5,0,0,0,UFC Fight Night: Shevchenko vs. Pena,L
6,10,3,4,"January 28, 2017",32,92,302,2,3,27,82,0,4,7,"Denver, Colorado, USA",Decision,Alexandre Pantoja,2,Tom Johnson,0,3,99,37,135,67,2,1,3,UFC Fight Night: Shevchenko vs. Pena,W
1,3,0,3,"January 28, 2017",29,86,302,3,4,31,90,0,0,0,"Denver, Colorado, USA",Decision,Eric Shelton,0,Tom Johnson,0,3,93,32,107,44,0,4,12,UFC Fight Night: Shevchenko vs. Pena,L
1,3,0,1,"January 28, 2017",4,17,303,0,0,3,15,0,0,0,"Denver, Colorado, USA",Submission,Jason Gonzalez,0,Tim Mills,0,1,18,4,18,4,1,0,0,UFC Fight Night: Shevchenko vs. Pena,W
0,0,0,0,"January 28, 2017",1,6,303,0,0,1,6,0,0,0,"Denver, Colorado, USA",Submission,JC Cottrell,3,Tim Mills,0,1,6,1,15,8,0,1,1,UFC Fight Night: Shevchenko vs. Pena,L
15,19,5,7,"January 15, 2017",34,68,304,16,36,33,83,1,7,9,"Phoenix, Arizona, USA",KO/TKO,Yair Rodriguez,0,John McCarthy,0,2,111,55,113,56,0,0,0,UFC Fight Night: Rodriguez vs. Penn,W
0,0,1,1,"January 15, 2017",3,21,304,0,0,4,22,0,0,0,"Phoenix, Arizona, USA",KO/TKO,BJ Penn,0,John McCarthy,0,2,22,4,27,7,0,0,0,UFC Fight Night: Rodriguez vs. Penn,L
3,4,12,15,"January 15, 2017",8,46,305,0,1,17,58,0,0,0,"Phoenix, Arizona, USA",Decision,Joe Lauzon,0,Herb Dean,0,3,62,20,86,44,1,1,2,UFC Fight Night: Rodriguez vs. Penn,W
2,5,3,9,"January 15, 2017",20,66,305,0,3,20,70,0,1,3,"Phoenix, Arizona, USA",Decision,Marcin Held,4,Herb Dean,0,3,78,23,90,32,0,5,5,UFC Fight Night: Rodriguez vs. Penn,L
8,25,5,13,"January 15, 2017",44,149,306,5,10,25,121,0,21,26,"Phoenix, Arizona, USA",Decision,Court McGee,2,John McCarthy,0,3,172,54,197,77,0,1,3,UFC Fight Night: Rodriguez vs. Penn,L
25,38,6,15,"January 15, 2017",43,124,306,0,0,22,97,0,2,4,"Phoenix, Arizona, USA",Decision,Ben Saunders,0,John McCarthy,0,3,139,49,165,67,0,0,0,UFC Fight Night: Rodriguez vs. Penn,W
3,8,1,2,"January 15, 2017",30,116,307,2,2,26,107,0,4,5,"Phoenix, Arizona, USA",Decision,John Moraga,0,Herb Dean,0,3,120,33,131,42,0,1,5,UFC Fight Night: Rodriguez vs. Penn,L
2,6,1,4,"January 15, 2017",47,155,307,0,0,45,152,0,1,1,"Phoenix, Arizona, USA",Decision,Sergio Pettis,0,Herb Dean,0,3,159,48,161,50,0,2,2,UFC Fight Night: Rodriguez vs. Penn,W
7,12,7,14,"January 15, 2017",15,66,308,0,0,7,57,0,8,11,"Phoenix, Arizona, USA",Decision,Devin Powell,0,John McCarthy,0,3,80,22,102,44,0,0,0,UFC Fight Night: Rodriguez vs. Penn,L
32,36,29,35,"January 15, 2017",36,71,308,3,4,29,64,0,7,10,"Phoenix, Arizona, USA",Decision,Drakkar Klose,0,John McCarthy,0,3,110,68,163,114,0,2,2,UFC Fight Night: Rodriguez vs. Penn,W
12,24,13,18,"January 15, 2017",26,87,309,1,1,16,68,1,12,14,"Phoenix, Arizona, USA",Decision,Frankie Saenz,0,Herb Dean,0,3,106,40,116,49,0,0,4,UFC Fight Night: Rodriguez vs. Penn,L
6,8,12,19,"January 15, 2017",30,89,309,0,1,33,95,0,3,6,"Phoenix, Arizona, USA",Decision,Augusto Mendes,1,Herb Dean,0,3,109,42,142,74,0,4,9,UFC Fight Night: Rodriguez vs. Penn,W
0,0,0,0,"January 15, 2017",7,15,310,0,0,4,12,0,3,3,"Phoenix, Arizona, USA",Submission,Aleksei Oleinik,0,Nic Jones,0,1,15,7,19,11,1,0,0,UFC Fight Night: Rodriguez vs. Penn,W
0,0,0,0,"January 15, 2017",3,11,310,4,8,7,19,0,0,0,"Phoenix, Arizona, USA",Submission,Viktor Pesta,3,Nic Jones,0,1,19,7,31,18,0,1,1,UFC Fight Night: Rodriguez vs. Penn,L
7,8,6,11,"January 15, 2017",4,14,311,10,15,12,30,0,1,2,"Phoenix, Arizona, USA",Decision,Tony Martin,4,Al Guinee,0,3,40,20,119,83,0,2,6,UFC Fight Night: Rodriguez vs. Penn,W
4,7,5,10,"January 15, 2017",6,20,311,0,0,5,20,0,2,3,"Phoenix, Arizona, USA",Decision,Alex White,0,Al Guinee,1,3,30,11,51,28,0,0,0,UFC Fight Night: Rodriguez vs. Penn,L
2,5,3,7,"January 15, 2017",18,66,312,0,0,15,62,0,4,6,"Phoenix, Arizona, USA",Submission,Jocelyn Jones-Lybarger,0,Nic Jones,0,3,73,21,86,33,0,0,1,UFC Fight Night: Rodriguez vs. Penn,L
5,9,6,8,"January 15, 2017",24,74,312,18,24,37,84,0,6,13,"Phoenix, Arizona, USA",Submission,Nina Ansaroff,5,Nic Jones,0,3,106,48,155,89,2,1,1,UFC Fight Night: Rodriguez vs. Penn,W
6,13,1,4,"January 15, 2017",29,67,313,2,2,24,58,1,2,2,"Phoenix, Arizona, USA",KO/TKO,Walt Harris,0,Al Guinee,0,2,73,32,74,33,0,0,1,UFC Fight Night: Rodriguez vs. Penn,W
9,15,0,0,"January 15, 2017",20,63,313,0,0,6,42,0,5,6,"Phoenix, Arizona, USA",KO/TKO,Chase Sherman,0,Al Guinee,0,2,63,20,63,20,0,0,0,UFC Fight Night: Rodriguez vs. Penn,L
8,12,5,7,"January 15, 2017",17,47,314,0,0,6,32,0,8,10,"Phoenix, Arizona, USA",KO/TKO,Bojan Mihajlovic,0,Nic Jones,0,3,54,22,65,31,0,0,0,UFC Fight Night: Rodriguez vs. Penn,L
15,16,15,21,"January 15, 2017",20,62,314,6,12,24,74,1,2,5,"Phoenix, Arizona, USA",KO/TKO,Joachim Christensen,0,Nic Jones,0,3,95,41,199,139,0,0,1,UFC Fight Night: Rodriguez vs. Penn,W
3,5,0,0,"January 15, 2017",5,10,315,0,0,2,5,0,0,0,"Phoenix, Arizona, USA",KO/TKO,Dmitrii Smoliakov,0,Al Guinee,0,1,10,5,35,28,0,0,1,UFC Fight Night: Rodriguez vs. Penn,L
0,0,0,0,"January 15, 2017",2,9,315,17,38,19,47,0,0,0,"Phoenix, Arizona, USA",KO/TKO,Cyril Asker,2,Al Guinee,0,1,47,19,90,39,0,1,1,UFC Fight Night: Rodriguez vs. Penn,W
3,3,0,1,"December 30, 2016",27,46,316,0,0,23,43,0,1,1,"Las Vegas, Nevada, USA",KO/TKO,Amanda Nunes,0,Herb Dean,0,1,47,27,47,27,0,0,0,UFC 207: Nunes vs. Rousey,W
1,1,0,0,"December 30, 2016",7,14,316,0,0,6,12,0,0,1,"Las Vegas, Nevada, USA",KO/TKO,Ronda Rousey,0,Herb Dean,0,1,14,7,14,7,0,0,0,UFC 207: Nunes vs. Rousey,L
9,14,0,0,"December 30, 2016",88,291,317,0,0,58,250,0,21,27,"Las Vegas, Nevada, USA",Decision,Dominick Cruz,0,John McCarthy,0,5,291,88,298,95,0,0,7,UFC 207: Nunes vs. Rousey,L
11,17,2,4,"December 30, 2016",66,190,317,0,1,47,164,2,10,14,"Las Vegas, Nevada, USA",Decision,Cody Garbrandt,0,John McCarthy,0,5,195,68,198,71,0,1,4,UFC 207: Nunes vs. Rousey,W
